latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
29.5355,70.82488,330.57,0.52,0.42,2026-01-31,0805,N20,VIIRS,n,2.0NRT,294.04,3.88,D
29.58077,70.89652,338.21,0.52,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,295.65,6.1,D
30.04414,71.96623,331.41,0.46,0.39,2026-01-31,0805,N20,VIIRS,n,2.0NRT,293.52,3.43,D
29.86393,70.88197,332.14,0.51,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,297.82,12.73,D
29.96037,70.89418,332.59,0.51,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,293.68,4.35,D
30.35678,72.06151,335.37,0.45,0.39,2026-01-31,0805,N20,VIIRS,n,2.0NRT,300.12,5.82,D
30.19366,70.90651,325.82,0.51,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,298.3,3.59,D
30.269,71.09381,338.25,0.5,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,295.1,4.8,D
30.32128,70.83199,330.11,0.51,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,295.88,3.2,D
30.35598,70.95285,329.87,0.5,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,293.37,6.1,D
30.35501,70.94773,327.43,0.5,0.41,2026-01-31,0805,N20,VIIRS,n,2.0NRT,294.26,5.07,D
33.27904,71.86375,299.17,0.55,0.51,2026-01-31,2027,N20,VIIRS,n,2.0NRT,277.32,0.73,N
33.2774,71.86932,297.68,0.55,0.51,2026-01-31,2027,N20,VIIRS,n,2.0NRT,277.64,1.75,N
32.84092,71.66856,300.17,0.56,0.52,2026-01-31,2027,N20,VIIRS,n,2.0NRT,266.6,0.87,N
32.83877,71.69289,302.91,0.56,0.52,2026-01-31,2027,N20,VIIRS,n,2.0NRT,269.53,1.83,N
32.83611,71.66859,307,0.56,0.52,2026-01-31,2027,N20,VIIRS,n,2.0NRT,265.04,1.64,N
28.33742,70.17151,308.8,0.62,0.54,2026-01-31,2027,N20,VIIRS,n,2.0NRT,279.41,1.47,N
28.33632,70.1714,307.12,0.61,0.54,2026-01-31,2027,N20,VIIRS,n,2.0NRT,279.36,1.87,N
26.22676,68.9967,296.66,0.34,0.56,2026-01-31,2029,N20,VIIRS,n,2.0NRT,282.22,0.8,N
26.09398,68.87543,305.39,0.35,0.57,2026-01-31,2029,N20,VIIRS,n,2.0NRT,284.29,0.73,N
26.09365,68.87894,301.94,0.35,0.57,2026-01-31,2029,N20,VIIRS,n,2.0NRT,285.48,0.73,N
25.38837,68.57986,313.35,0.36,0.57,2026-01-31,2029,N20,VIIRS,n,2.0NRT,284.55,1,N
25.38904,68.57963,310.34,0.36,0.57,2026-01-31,2029,N20,VIIRS,n,2.0NRT,284.08,0.76,N
25.1569,67.70168,298.86,0.4,0.6,2026-01-31,2029,N20,VIIRS,n,2.0NRT,287,0.5,N
25.05039,67.49054,296.88,0.42,0.61,2026-01-31,2029,N20,VIIRS,n,2.0NRT,285.78,1.05,N
25.05273,67.48958,296.26,0.42,0.61,2026-01-31,2029,N20,VIIRS,n,2.0NRT,285.86,0.67,N
24.99456,66.9296,308.2,0.45,0.63,2026-01-31,2029,N20,VIIRS,n,2.0NRT,285.84,1,N
24.99512,66.92814,297.94,0.45,0.63,2026-01-31,2029,N20,VIIRS,n,2.0NRT,285.7,1.05,N
24.89561,66.9988,297.72,0.45,0.63,2026-01-31,2029,N20,VIIRS,n,2.0NRT,286.97,0.52,N
32.83931,71.6954,303.94,0.77,0.77,2026-01-31,2207,N20,VIIRS,n,2.0NRT,279.27,2.05,N
32.84079,71.69628,303.21,0.77,0.77,2026-01-31,2207,N20,VIIRS,n,2.0NRT,279.42,2.43,N
26.09202,68.87685,299.86,0.79,0.78,2026-01-31,2209,N20,VIIRS,n,2.0NRT,282.76,1.17,N
25.05177,67.49365,308.78,0.7,0.75,2026-01-31,2209,N20,VIIRS,n,2.0NRT,287.34,2.63,N
25.05007,67.49298,305,0.7,0.75,2026-01-31,2209,N20,VIIRS,n,2.0NRT,285.76,1.16,N
26.58145,68.24936,367,0.54,0.68,2026-02-01,0743,N20,VIIRS,h,2.0NRT,296.32,19.98,D
25.14005,69.24092,332.73,0.51,0.66,2026-02-01,0743,N20,VIIRS,n,2.0NRT,298.99,2.37,D
25.09573,68.58831,339.49,0.56,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,296.34,4.32,D
25.10183,68.58649,340.73,0.56,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.49,4.32,D
25.16352,68.47352,367,0.56,0.69,2026-02-01,0743,N20,VIIRS,h,2.0NRT,298.47,16.05,D
25.15203,68.29514,345.18,0.58,0.69,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.23,4.66,D
25.38569,68.58324,347,0.55,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,294.7,6.88,D
25.38527,68.58642,330.73,0.55,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.48,3.66,D
26.2578,68.16951,329.53,0.55,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.72,2.94,D
26.58179,68.25219,335,0.54,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.08,12.65,D
26.58045,68.24699,353,0.54,0.68,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.72,12.65,D
26.83051,68.26283,332.67,0.53,0.67,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.11,7.17,D
26.89157,68.48379,341.55,0.51,0.66,2026-02-01,0743,N20,VIIRS,n,2.0NRT,296.47,4.31,D
26.83142,68.26529,348.01,0.53,0.67,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.7,6.03,D
26.89254,68.48055,334.83,0.51,0.66,2026-02-01,0743,N20,VIIRS,n,2.0NRT,296.05,4.48,D
26.84716,67.83815,352.35,0.56,0.69,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.58,12.7,D
26.84651,67.8433,330.22,0.56,0.69,2026-02-01,0743,N20,VIIRS,n,2.0NRT,290.29,7.69,D
26.84511,67.83788,348.54,0.56,0.69,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.37,10.09,D
27.34185,68.61301,332.47,0.49,0.65,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.1,3.63,D
27.60222,69.58591,337.84,0.42,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,296.85,2.41,D
27.28218,68.22867,339.79,0.52,0.67,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.65,5.33,D
27.28811,68.22682,331.2,0.52,0.67,2026-02-01,0743,N20,VIIRS,n,2.0NRT,297.19,5.63,D
27.4353,68.73714,328.02,0.48,0.65,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.33,2.23,D
27.45937,68.68406,330.88,0.48,0.65,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.7,3.23,D
27.67884,69.51984,342.8,0.42,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.19,4.4,D
27.75769,69.55389,367,0.42,0.61,2026-02-01,0743,N20,VIIRS,h,2.0NRT,291.56,7.51,D
27.75413,69.0619,332.72,0.45,0.63,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.7,2.68,D
27.78949,68.63228,326.71,0.48,0.65,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.35,3.08,D
27.78872,68.63439,342.82,0.48,0.64,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.85,4.9,D
28.24111,70.05275,336.15,0.38,0.59,2026-02-01,0743,N20,VIIRS,n,2.0NRT,290.56,2.76,D
28.12354,69.5316,348.56,0.41,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,289.94,3.99,D
28.12259,69.52917,339.67,0.41,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,291.12,4.3,D
28.15417,69.51517,334.27,0.41,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,290.73,4.81,D
28.18375,69.58903,337.01,0.41,0.61,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.09,6.86,D
28.10119,69.15295,326.47,0.44,0.62,2026-02-01,0743,N20,VIIRS,n,2.0NRT,289.74,2.11,D
28.26222,69.79562,345.25,0.4,0.6,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.02,4.07,D
28.35836,69.99802,330.98,0.38,0.59,2026-02-01,0743,N20,VIIRS,n,2.0NRT,294.06,2.7,D
28.34309,69.60125,330.41,0.41,0.6,2026-02-01,0743,N20,VIIRS,n,2.0NRT,291.12,2.35,D
28.75069,70.77998,367,0.34,0.56,2026-02-01,0743,N20,VIIRS,h,2.0NRT,296.21,15.71,D
28.74993,70.77663,346.03,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,296.13,15.71,D
28.59358,70.05067,367,0.38,0.58,2026-02-01,0743,N20,VIIRS,h,2.0NRT,297,8.56,D
28.74867,70.77976,367,0.34,0.56,2026-02-01,0743,N20,VIIRS,h,2.0NRT,297.43,11.01,D
28.74788,70.77641,337.31,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.74,11.01,D
28.75366,70.77829,349.61,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.27,11.01,D
28.5919,70.05119,367,0.38,0.58,2026-02-01,0743,N20,VIIRS,h,2.0NRT,297.67,8.3,D
28.64882,70.21944,336.81,0.37,0.58,2026-02-01,0743,N20,VIIRS,n,2.0NRT,292.86,2.56,D
28.62785,70.10801,367,0.37,0.58,2026-02-01,0743,N20,VIIRS,h,2.0NRT,294.91,8.49,D
28.65656,70.20539,367,0.37,0.58,2026-02-01,0743,N20,VIIRS,h,2.0NRT,294.52,6.86,D
28.86601,71.05755,354.01,0.32,0.55,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.1,6.94,D
28.86527,71.05433,342.69,0.32,0.55,2026-02-01,0743,N20,VIIRS,n,2.0NRT,295.45,6.46,D
28.67551,70.19186,367,0.37,0.58,2026-02-01,0743,N20,VIIRS,h,2.0NRT,297.63,12.92,D
28.93833,70.68382,336.83,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,290.44,2.95,D
29.30118,71.42673,345.31,0.6,0.53,2026-02-01,0743,N20,VIIRS,n,2.0NRT,293.12,14.2,D
29.30593,71.42533,351.82,0.6,0.53,2026-02-01,0743,N20,VIIRS,n,2.0NRT,291.41,14.2,D
29.1286,70.50591,327.02,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,291.91,1.64,D
29.20267,70.53593,335.28,0.34,0.56,2026-02-01,0743,N20,VIIRS,n,2.0NRT,290.93,1.99,D
29.53442,70.76596,329.01,0.32,0.55,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.47,1.07,D
30.18194,73.61811,341.41,0.43,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,290.78,8.68,D
30.27747,72.76569,325.4,0.48,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,288.23,7.25,D
29.52522,70.77247,339.3,0.33,0.55,2026-02-01,0745,N20,VIIRS,n,2.0NRT,293.76,2.85,D
30.67927,72.47454,325.06,0.49,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.13,4.07,D
30.67773,72.47088,331.78,0.49,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.87,4.14,D
30.74468,72.54608,325.99,0.48,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,287.74,2.69,D
30.92393,73.12073,328.5,0.44,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,290.11,3.13,D
30.99203,73.15176,326.4,0.44,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.33,2.08,D
31.02122,73.18641,338.68,0.44,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,292.25,3.66,D
31.14296,73.03147,343.62,0.44,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,290.8,6.8,D
31.12809,72.83537,326.89,0.46,0.47,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.41,2.59,D
31.25954,73.37991,350.59,0.42,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,295.11,13.56,D
31.26899,73.40481,338.23,0.42,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,292.25,3.38,D
31.26985,73.26128,325.65,0.43,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.35,1.81,D
31.52799,73.44775,338.25,0.42,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.09,2.72,D
31.53868,73.45829,344.81,0.41,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.79,6.06,D
31.31684,72.23818,338.14,0.49,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,289.15,6.92,D
31.31575,72.23319,325.73,0.49,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,289.01,5.95,D
29.38107,70.87573,343.83,0.32,0.55,2026-02-01,0745,N20,VIIRS,n,2.0NRT,291.38,2.69,D
31.56238,73.28884,326.39,0.42,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,290.63,2.74,D
29.47502,70.75969,331.34,0.33,0.55,2026-02-01,0745,N20,VIIRS,n,2.0NRT,290.82,1.86,D
31.63184,72.46417,336.97,0.47,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,287.5,9.26,D
31.63081,72.45937,334.65,0.47,0.48,2026-02-01,0745,N20,VIIRS,n,2.0NRT,293.23,13.21,D
31.39676,70.95625,330.76,0.58,0.52,2026-02-01,0745,N20,VIIRS,n,2.0NRT,282.81,7.95,D
31.46388,70.91959,329.31,0.58,0.52,2026-02-01,0745,N20,VIIRS,n,2.0NRT,279.29,4.14,D
31.40835,70.6348,336.6,0.6,0.53,2026-02-01,0745,N20,VIIRS,n,2.0NRT,281.73,4.88,D
31.62188,71.14831,339.29,0.55,0.51,2026-02-01,0745,N20,VIIRS,n,2.0NRT,287.18,6.41,D
31.5447,70.81126,337.75,0.58,0.52,2026-02-01,0745,N20,VIIRS,n,2.0NRT,285.69,7.47,D
31.56413,70.67671,338.17,0.59,0.53,2026-02-01,0745,N20,VIIRS,n,2.0NRT,285.5,7.51,D
32.26091,73.40974,337.41,0.4,0.44,2026-02-01,0745,N20,VIIRS,n,2.0NRT,283.73,4.12,D
32.50151,72.97234,330.37,0.42,0.45,2026-02-01,0745,N20,VIIRS,n,2.0NRT,289.84,2.58,D
34.06274,72.08451,341.25,0.44,0.46,2026-02-01,0745,N20,VIIRS,n,2.0NRT,284.16,5.13,D
29.52536,70.77214,338.26,0.32,0.55,2026-02-01,0745,N20,VIIRS,n,2.0NRT,293.59,2.75,D
24.86671,68.52665,332.32,0.52,0.67,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.95,2.92,D
24.50992,69.21745,343.57,0.57,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,303.07,5.85,D
24.65529,68.19014,341.32,0.49,0.65,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.68,3.68,D
24.74362,69.36839,334.32,0.59,0.7,2026-02-01,0924,N20,VIIRS,n,2.0NRT,299.95,2.86,D
24.79392,68.04297,331.93,0.48,0.65,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.68,2.92,D
24.87874,67.3281,367,0.44,0.62,2026-02-01,0924,N20,VIIRS,h,2.0NRT,302.17,21.29,D
24.9814,66.81654,337.65,0.41,0.6,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.76,3.54,D
25.17401,69.07899,338.32,0.57,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.5,3.29,D
24.98016,66.81638,333.5,0.41,0.6,2026-02-01,0924,N20,VIIRS,n,2.0NRT,298.07,1.16,D
25.1756,69.07581,338.2,0.57,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,299.12,3.35,D
25.38357,68.58696,337.14,0.53,0.67,2026-02-01,0924,N20,VIIRS,n,2.0NRT,294.54,3.09,D
25.65482,68.92145,330.11,0.56,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,296.97,2.54,D
25.73363,68.72905,330.88,0.55,0.68,2026-02-01,0924,N20,VIIRS,n,2.0NRT,295.43,2.48,D
26.27201,68.22084,337.13,0.51,0.66,2026-02-01,0924,N20,VIIRS,n,2.0NRT,293.17,3.12,D
26.33365,68.7707,339.85,0.56,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,293.62,5.95,D
26.33328,68.76505,336.94,0.56,0.68,2026-02-01,0924,N20,VIIRS,n,2.0NRT,293.96,6.27,D
26.31505,68.39629,367,0.53,0.67,2026-02-01,0924,N20,VIIRS,h,2.0NRT,295.03,8.97,D
26.62274,68.88432,338.79,0.57,0.69,2026-02-01,0924,N20,VIIRS,n,2.0NRT,295.56,4.77,D
26.62593,68.34087,367,0.53,0.67,2026-02-01,0924,N20,VIIRS,h,2.0NRT,294.66,11.21,D
26.63799,68.33458,345.48,0.53,0.67,2026-02-01,0924,N20,VIIRS,n,2.0NRT,293.73,7.54,D
27.46056,68.68346,331.27,0.56,0.69,2026-02-01,0926,N20,VIIRS,n,2.0NRT,291.61,7.9,D
27.48146,68.71114,339.4,0.57,0.69,2026-02-01,0926,N20,VIIRS,n,2.0NRT,291.44,5.45,D
27.45418,68.68394,354.57,0.56,0.69,2026-02-01,0926,N20,VIIRS,n,2.0NRT,290.94,7.9,D
27.44594,66.56144,367,0.42,0.61,2026-02-01,0926,N20,VIIRS,h,2.0NRT,300.24,11.9,D
27.45155,66.5607,356.34,0.42,0.61,2026-02-01,0926,N20,VIIRS,n,2.0NRT,298.5,20.44,D
27.84145,69.2823,330.41,0.62,0.71,2026-02-01,0926,N20,VIIRS,n,2.0NRT,290.86,3.78,D
28.10239,69.15266,327.55,0.61,0.71,2026-02-01,0926,N20,VIIRS,n,2.0NRT,291.29,3.05,D
28.10087,69.15051,333.15,0.61,0.71,2026-02-01,0926,N20,VIIRS,n,2.0NRT,291.66,4.02,D
28.58224,70.54337,333.96,0.75,0.77,2026-02-01,0926,N20,VIIRS,n,2.0NRT,290.35,4.49,D
28.76604,70.26766,334.89,0.72,0.76,2026-02-01,0926,N20,VIIRS,n,2.0NRT,290.93,5.83,D
28.7641,70.2664,332.86,0.72,0.76,2026-02-01,0926,N20,VIIRS,n,2.0NRT,291.21,4.84,D
29.4656,70.65681,343.38,0.77,0.77,2026-02-01,0926,N20,VIIRS,n,2.0NRT,288.83,8.09,D
27.45852,68.68353,367,0.56,0.69,2026-02-01,0926,N20,VIIRS,h,2.0NRT,293.3,14.22,D
32.10785,74.17839,296.78,0.37,0.58,2026-02-01,2008,N20,VIIRS,n,2.0NRT,279.62,0.38,N
32.88813,71.61319,296.37,0.54,0.68,2026-02-01,2008,N20,VIIRS,n,2.0NRT,278.89,0.89,N
32.83371,71.69437,308.22,0.53,0.67,2026-02-01,2008,N20,VIIRS,n,2.0NRT,275.7,1.47,N
33.27272,71.58816,300.01,0.55,0.68,2026-02-01,2008,N20,VIIRS,n,2.0NRT,280.2,0.69,N
33.9038,71.45886,295.13,0.56,0.69,2026-02-01,2008,N20,VIIRS,n,2.0NRT,278.34,0.71,N
25.38925,68.57508,295.71,0.71,0.75,2026-02-01,2010,N20,VIIRS,n,2.0NRT,283.59,0.84,N
26.09297,68.87605,301.71,0.69,0.74,2026-02-01,2010,N20,VIIRS,n,2.0NRT,284.45,1.01,N
32.83298,71.70235,303.01,0.42,0.61,2026-02-01,2148,N20,VIIRS,n,2.0NRT,279.74,1.49,N
33.27341,71.58812,340.59,0.4,0.6,2026-02-01,2148,N20,VIIRS,n,2.0NRT,280.08,3.8,N
33.27229,71.58814,338.05,0.4,0.6,2026-02-01,2148,N20,VIIRS,n,2.0NRT,279.87,3.12,N
32.29327,70.72842,301.57,0.38,0.59,2026-02-01,2150,N20,VIIRS,n,2.0NRT,280.15,1.12,N
28.42793,69.69958,301,0.41,0.6,2026-02-01,2150,N20,VIIRS,n,2.0NRT,283.09,0.84,N
28.42752,69.69973,299.42,0.41,0.6,2026-02-01,2150,N20,VIIRS,n,2.0NRT,282.63,0.98,N
26.2245,68.95257,295.35,0.41,0.61,2026-02-01,2150,N20,VIIRS,n,2.0NRT,283.09,0.38,N
26.09662,68.88105,296.16,0.41,0.61,2026-02-01,2150,N20,VIIRS,n,2.0NRT,282.94,0.36,N
26.09764,68.8782,300.54,0.41,0.61,2026-02-01,2150,N20,VIIRS,n,2.0NRT,282.62,0.83,N
26.06512,68.86864,297.62,0.41,0.61,2026-02-01,2150,N20,VIIRS,n,2.0NRT,282.64,0.59,N
25.4144,68.6841,332.05,0.41,0.61,2026-02-01,2152,N20,VIIRS,n,2.0NRT,284.09,2.46,N
25.38636,68.58294,308.22,0.41,0.6,2026-02-01,2152,N20,VIIRS,n,2.0NRT,284.1,0.74,N
25.3861,68.58297,309.06,0.41,0.61,2026-02-01,2152,N20,VIIRS,n,2.0NRT,284.52,0.81,N
25.16007,67.70243,299.02,0.36,0.58,2026-02-01,2152,N20,VIIRS,n,2.0NRT,285.68,0.92,N
25.05357,67.49525,318.23,0.36,0.57,2026-02-01,2152,N20,VIIRS,n,2.0NRT,290.92,2.04,N
25.04923,67.49039,297.93,0.36,0.57,2026-02-01,2152,N20,VIIRS,n,2.0NRT,286.03,1.39,N
25.13751,66.91173,299.42,0.33,0.55,2026-02-01,2152,N20,VIIRS,n,2.0NRT,288.64,0.46,N
24.99204,66.93216,314.58,0.33,0.55,2026-02-01,2152,N20,VIIRS,n,2.0NRT,285.56,0.99,N
29.34586,71.48029,336.02,0.57,0.69,2026-02-02,0726,N20,VIIRS,n,2.0NRT,288.79,6.53,D
29.35395,71.3851,336.49,0.57,0.69,2026-02-02,0726,N20,VIIRS,n,2.0NRT,292.93,6.24,D
31.46511,72.5769,333.79,0.44,0.62,2026-02-02,0726,N20,VIIRS,n,2.0NRT,285.17,2.87,D
31.4676,72.57362,326.77,0.43,0.62,2026-02-02,0726,N20,VIIRS,n,2.0NRT,286.15,2.44,D
32.14005,72.48109,333.08,0.42,0.61,2026-02-02,0726,N20,VIIRS,n,2.0NRT,290.97,2.95,D
33.01049,72.4073,332.73,0.41,0.6,2026-02-02,0728,N20,VIIRS,n,2.0NRT,284.08,2.53,D
33.74083,73.4552,342.21,0.34,0.56,2026-02-02,0728,N20,VIIRS,n,2.0NRT,282.89,3.11,D
25.38545,68.58619,339.74,0.53,0.5,2026-02-02,0906,N20,VIIRS,n,2.0NRT,297.41,4.85,D
26.19283,68.11934,332.44,0.51,0.49,2026-02-02,0906,N20,VIIRS,n,2.0NRT,294.67,3.7,D
25.46194,62.07817,336.1,0.39,0.36,2026-02-02,0906,N20,VIIRS,n,2.0NRT,305.14,2.9,D
26.23859,68.29731,332.64,0.52,0.5,2026-02-02,0906,N20,VIIRS,n,2.0NRT,294.99,5.99,D
26.38854,67.9416,338.37,0.5,0.49,2026-02-02,0906,N20,VIIRS,n,2.0NRT,294.02,4.88,D
26.52214,68.86,340.86,0.57,0.52,2026-02-02,0906,N20,VIIRS,n,2.0NRT,297.37,5.48,D
26.57841,68.02492,333.46,0.51,0.49,2026-02-02,0906,N20,VIIRS,n,2.0NRT,292.05,2.58,D
26.78114,67.97232,338.42,0.51,0.49,2026-02-02,0906,N20,VIIRS,n,2.0NRT,292.89,5.1,D
26.84764,68.26292,334.9,0.53,0.5,2026-02-02,0906,N20,VIIRS,n,2.0NRT,293.11,4.79,D
26.86521,68.29879,332.47,0.53,0.5,2026-02-02,0906,N20,VIIRS,n,2.0NRT,293.18,2.39,D
28.22097,69.82465,367,0.34,0.56,2026-02-02,0906,N20,VIIRS,h,2.0NRT,292.18,5.86,D
28.36409,69.7505,336.79,0.34,0.56,2026-02-02,0906,N20,VIIRS,n,2.0NRT,293.26,2.51,D
28.415,69.85918,336.82,0.35,0.56,2026-02-02,0906,N20,VIIRS,n,2.0NRT,285.33,2.34,D
28.64153,70.16747,341.48,0.36,0.58,2026-02-02,0906,N20,VIIRS,n,2.0NRT,289.21,3.39,D
28.69461,70.70429,333.58,0.39,0.59,2026-02-02,0906,N20,VIIRS,n,2.0NRT,292.6,2.57,D
28.77833,70.70885,344.01,0.39,0.6,2026-02-02,0906,N20,VIIRS,n,2.0NRT,293.5,4.13,D
28.81592,70.38557,333.3,0.38,0.58,2026-02-02,0906,N20,VIIRS,n,2.0NRT,290.47,2.46,D
29.21591,71.32772,333.66,0.43,0.62,2026-02-02,0906,N20,VIIRS,n,2.0NRT,289.87,2.33,D
29.70503,70.6152,367,0.4,0.6,2026-02-02,0906,N20,VIIRS,h,2.0NRT,291.18,9.29,D
29.76654,70.84749,333.42,0.41,0.61,2026-02-02,0906,N20,VIIRS,n,2.0NRT,290,3,D
29.917,70.9221,327.59,0.42,0.61,2026-02-02,0906,N20,VIIRS,n,2.0NRT,289.07,4.25,D
29.91478,70.92398,344.07,0.42,0.61,2026-02-02,0906,N20,VIIRS,n,2.0NRT,290.33,4.16,D
24.25159,67.76066,330.41,0.46,0.47,2026-02-02,0906,N20,VIIRS,l,2.0NRT,303.33,4.53,D
24.51783,69.46914,343.99,0.59,0.53,2026-02-02,0906,N20,VIIRS,n,2.0NRT,305.51,12.1,D
24.84634,70.09184,340.97,0.33,0.55,2026-02-02,0906,N20,VIIRS,n,2.0NRT,305.63,2.9,D
24.73573,68.19179,341.88,0.49,0.49,2026-02-02,0906,N20,VIIRS,n,2.0NRT,302.61,6.71,D
25.04335,69.34561,332.88,0.59,0.53,2026-02-02,0906,N20,VIIRS,n,2.0NRT,301.26,3.25,D
25.04109,69.12464,338.42,0.57,0.52,2026-02-02,0906,N20,VIIRS,n,2.0NRT,299.65,3.63,D
25.28555,69.09537,331.07,0.57,0.52,2026-02-02,0906,N20,VIIRS,n,2.0NRT,297.95,3.25,D
25.55992,69.07746,335.5,0.57,0.52,2026-02-02,0906,N20,VIIRS,n,2.0NRT,297.59,3.92,D
25.65269,69.08636,349.95,0.58,0.52,2026-02-02,0906,N20,VIIRS,n,2.0NRT,300.09,27.65,D
25.79084,68.772,347.03,0.55,0.51,2026-02-02,0906,N20,VIIRS,n,2.0NRT,296.44,10.46,D
25.79217,68.76928,338.77,0.55,0.51,2026-02-02,0906,N20,VIIRS,n,2.0NRT,296.96,11.54,D
25.94483,68.51279,353.65,0.53,0.5,2026-02-02,0906,N20,VIIRS,n,2.0NRT,297.89,15.96,D
32.28806,72.40401,334.07,0.54,0.68,2026-02-02,0909,N20,VIIRS,n,2.0NRT,282.08,4.29,D
32.38005,73.51398,344.46,0.62,0.72,2026-02-02,0909,N20,VIIRS,n,2.0NRT,281.95,11.57,D
33.0854,72.3379,325.21,0.54,0.68,2026-02-02,0909,N20,VIIRS,n,2.0NRT,277.7,3.03,D
33.08051,71.97862,325.75,0.51,0.66,2026-02-02,0909,N20,VIIRS,n,2.0NRT,282.75,4.18,D
33.2843,72.54099,346.81,0.56,0.69,2026-02-02,0909,N20,VIIRS,n,2.0NRT,291.27,10.3,D
32.19858,71.19079,332.2,0.45,0.63,2026-02-02,0909,N20,VIIRS,n,2.0NRT,283.03,3.25,D
31.98035,72.26433,336.62,0.52,0.67,2026-02-02,0909,N20,VIIRS,n,2.0NRT,283.38,4.4,D
31.98178,72.26704,335.81,0.52,0.67,2026-02-02,0909,N20,VIIRS,n,2.0NRT,283.91,4.78,D
32.28403,72.40504,335.9,0.54,0.68,2026-02-02,0909,N20,VIIRS,n,2.0NRT,284.11,4.15,D
31.76899,70.68345,327.69,0.42,0.61,2026-02-02,0909,N20,VIIRS,n,2.0NRT,280.78,2.69,D
